ID;Event;Duration;Pattern Duration
128;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;77;0
129;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;78;0
130;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;81;0
131;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;81;0
132;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;81;0
133;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;75;0
134;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;76;0
135;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;74;0
136;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;73;0
137;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;74;0
138;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;75;0
139;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;76;0
140;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;77;0
141;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;77;0
142;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;78;0
143;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;74;0
144;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;76;0
145;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;78;0
146;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;75;0
147;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;75;0
148;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;77;0
149;0x9685971ce323aadcdbcd895683b8947d4454b020a263e7fa49aefb0fd0c9317d;76;0
